x1,x2,x3
0.4,-0.2,-0.14995987909534328
0.41000000000000003,-0.19,-0.16473158439159147
0.42000000000000004,-0.18,-0.179436837169476
0.43000000000000005,-0.16999999999999998,-0.1940684181024992
0.44000000000000006,-0.15999999999999998,-0.2086187308229184
0.45000000000000007,-0.14999999999999997,-0.2230797336144773
0.4600000000000001,-0.13999999999999996,-0.23744285643554155
0.4700000000000001,-0.12999999999999995,-0.25169889854466765
0.4800000000000001,-0.11999999999999995,-0.2658379000435931
0.4900000000000001,-0.10999999999999996,-0.27984897764890954
0.5000000000000001,-0.09999999999999996,-0.2937201102493127
0.5100000000000001,-0.08999999999999997,-0.3074378520050713
0.5200000000000001,-0.07999999999999997,-0.3209869373961232
0.5300000000000001,-0.06999999999999998,-0.33434971859058304
0.5400000000000001,-0.05999999999999998,-0.347505329482806
0.5500000000000002,-0.049999999999999975,-0.36042837556139534
0.5600000000000002,-0.03999999999999997,-0.37308673126340286
0.5700000000000002,-0.02999999999999997,-0.38543745764069204
0.5800000000000002,-0.01999999999999997,-0.3974180414565943
0.5900000000000002,-0.009999999999999969,-0.4089221226202975
0.6000000000000002,3.122502256758253e-17,-0.41965672227806977
0.6100000000000002,0.010000000000000031,-0.4304430390909656
0.6200000000000002,0.02000000000000003,-0.44210229588055167
0.6300000000000002,0.030000000000000034,-0.45434158632740607
0.6400000000000002,0.040000000000000036,-0.4670546714074973
0.6500000000000002,0.05000000000000004,-0.48017920774904915
0.6600000000000003,0.06000000000000004,-0.49367247544133486
0.6700000000000003,0.07000000000000003,-0.5075026176170484
0.6800000000000003,0.08000000000000003,-0.521644558719031
0.6900000000000003,0.09000000000000002,-0.5360778025736483
0.7000000000000003,0.10000000000000002,-0.5507851231018484
0.7100000000000003,0.11000000000000001,-0.5657517293301755
0.7200000000000003,0.12000000000000001,-0.5809647038691997
0.7300000000000003,0.13,-0.5964126092167452
0.7400000000000003,0.14,-0.6120852022672136
0.7500000000000003,0.15000000000000002,-0.6279732214443644
0.7600000000000003,0.16000000000000003,-0.6440682242267526
0.7700000000000004,0.17000000000000004,-0.6603624606371012
0.7800000000000004,0.18000000000000005,-0.6768487730233181
0.7900000000000004,0.19000000000000006,-0.6935205154649631
0.8000000000000004,0.20000000000000007,-0.7103714880987242
0.8100000000000004,0.21000000000000008,-0.7273958829690995
0.8200000000000004,0.22000000000000008,-0.7445882389108328
0.8300000000000004,0.2300000000000001,-0.7619434036003633
0.8400000000000004,0.2400000000000001,-0.7794565013637714
0.8500000000000004,0.2500000000000001,-0.7971229056555693
0.8600000000000004,0.2600000000000001,-0.8149382153636355
0.8700000000000004,0.27000000000000013,-0.8328982342757166
0.8800000000000004,0.28000000000000014,-0.8509989531792569
0.8900000000000005,0.29000000000000015,-0.8692365341707531
0.9000000000000005,0.30000000000000016,-0.8876072968316499
0.9100000000000005,0.31000000000000016,-0.9061077059909909
0.9200000000000005,0.3200000000000002,-0.9247343608448825
0.9300000000000005,0.3300000000000002,-0.9434839852424914
0.9400000000000005,0.3400000000000002,-0.9623534189801006
0.9500000000000005,0.3500000000000002,-0.9813396099704388
0.9600000000000005,0.3600000000000002,-1.0004396071753978
0.9700000000000005,0.3700000000000002,-1.0196505542073617
0.9800000000000005,0.3800000000000002,-1.0389696835184634
0.9900000000000005,0.39000000000000024,-1.0583943111087564
1.0000000000000004,0.40000000000000024,-1.0779218316940145
1.0100000000000005,0.41000000000000025,-1.09754971428201
1.0200000000000005,0.42000000000000026,-1.1172754981129653
1.0300000000000005,0.43000000000000027,-1.1370967889256611
1.0400000000000005,0.4400000000000003,-1.1570112555155911
1.0500000000000005,0.4500000000000003,-1.1770166265557371
1.0600000000000005,0.4600000000000003,-1.1971106876541202
1.0700000000000005,0.4700000000000003,-1.2172912786253538
1.0800000000000005,0.4800000000000003,-1.2375562909560744
1.0900000000000005,0.4900000000000003,-1.2579036654464197
