x1,x2,x3
0.4,-0.2,13.320000000000002
0.30000000000000004,-0.2,8.900000000000002
0.30000000000000004,-0.1,4.100000000000001
0.15000000000000008,0.0,0.773125
0.15000000000000008,0.025,0.7231249999999998
0.17500000000000007,0.025,0.6837890624999999
0.20000000000000007,0.05,0.6499999999999998
0.22500000000000006,0.05,0.6006640624999998
0.25000000000000006,0.07500000000000001,0.578125
0.2750000000000001,0.07500000000000001,0.5256640624999998
0.3000000000000001,0.1,0.49999999999999983
0.3250000000000001,0.1,0.45878906249999984
0.33750000000000013,0.1,0.45824462890625006
0.33750000000000013,0.1125,0.4391040039062499
0.36250000000000016,0.125,0.41051025390624996
0.36250000000000016,0.1375,0.4101196289062497
0.3875000000000002,0.15000000000000002,0.3751586914062498
0.4000000000000002,0.16250000000000003,0.36062499999999975
0.4125000000000002,0.16250000000000003,0.35101806640625
0.4125000000000002,0.17500000000000004,0.34750244140624964
0.4375000000000002,0.18750000000000006,0.3179321289062499
0.4375000000000002,0.19375000000000006,0.3169555664062497
0.4437500000000002,0.19375000000000006,0.31041519165039044
0.4437500000000002,0.20000000000000007,0.3103663635253903
0.45625000000000016,0.20625000000000007,0.2960304260253905
0.46250000000000013,0.21250000000000008,0.2891040039062499
0.4687500000000001,0.21250000000000008,0.28744888305664057
0.4687500000000001,0.21875000000000008,0.2823219299316405
0.48125000000000007,0.2250000000000001,0.2734596252441405
0.48125000000000007,0.2312500000000001,0.2691139221191406
0.49375,0.2375000000000001,0.2602442932128905
0.49375,0.2437500000000001,0.2562892150878906
0.50625,0.2500000000000001,0.2477442932128905
0.50625,0.2562500000000001,0.24378921508789064
0.5187499999999999,0.26250000000000007,0.23595962524414052
0.5187499999999999,0.26875000000000004,0.23161392211914067
0.5312499999999999,0.275,0.22494888305664054
0.5312499999999999,0.28125,0.2198219299316407
0.5406249999999999,0.2875,0.2133058261871338
0.5406249999999999,0.29062499999999997,0.21129776954650886
0.546875,0.29374999999999996,0.20815491676330572
0.546875,0.29687499999999994,0.2058050632476807
0.55,0.3031249999999999,0.20253906249999995
0.5531250000000001,0.3031249999999999,0.20049378395080567
0.5531250000000001,0.3062499999999999,0.19970643043518058
0.5593750000000002,0.3093749999999999,0.19539322853088384
0.5593750000000002,0.3124999999999999,0.19416642189025865
0.5656250000000003,0.3156249999999999,0.19053635597229016
0.5656250000000003,0.31874999999999987,0.18882126808166488
0.5718750000000004,0.32187499999999986,0.1859597873687747
0.5718750000000004,0.32499999999999984,0.18370759010314935
0.5750000000000004,0.3312499999999998,0.18066406249999956
0.5781250000000004,0.3312499999999998,0.17886567115783697
0.5781250000000004,0.3343749999999998,0.17798066139221153
0.5843750000000005,0.3374999999999998,0.17433945655822775
0.5843750000000005,0.3406249999999998,0.17281968116760224
0.5906250000000006,0.3437499999999998,0.17017655372619678
0.5906250000000006,0.34687499999999977,0.16797318458557117
0.5937500000000007,0.35312499999999974,0.16507339477539
0.5968750000000007,0.35312499999999974,0.16349244117736828
0.5968750000000007,0.35624999999999973,0.1625097751617426
0.6031250000000008,0.3593749999999997,0.1594323825836186
0.6031250000000008,0.3624999999999997,0.15766846656799283
0.6062500000000008,0.3687499999999997,0.15518569946288963
0.6093750000000009,0.3687499999999997,0.15325760841369634
0.6093750000000009,0.3718749999999997,0.15261673927307043
0.615625000000001,0.37499999999999967,0.149339456558228
0.615625000000001,0.37812499999999966,0.14781968116760205
0.618750000000001,0.38437499999999963,0.14558364868163937
0.6218750000000011,0.38437499999999963,0.1435324192047119
0.6218750000000011,0.3874999999999996,0.14303803443908583
0.6281250000000012,0.3906249999999996,0.139824533462525
0.6281250000000012,0.3937499999999996,0.13835358619689886
0.6312500000000012,0.3999999999999996,0.13620864868163915
0.6343750000000012,0.3999999999999996,0.13427292823791512
0.6343750000000012,0.40312499999999957,0.13372971534728886
0.6406250000000013,0.40624999999999956,0.13087296485900965
0.6406250000000013,0.40937499999999954,0.1292555332183833
0.6437500000000014,0.4156249999999995,0.1270606994628891
0.6468750000000014,0.4156249999999995,0.12549378395080596
0.6468750000000014,0.4187499999999995,0.12470643043517952
0.6531250000000015,0.4218749999999995,0.12252869606018191
0.6531250000000015,0.4249999999999995,0.12056946754455539
0.6562500000000016,0.43124999999999947,0.11819839477538925
0.6593750000000016,0.43124999999999947,0.11726822853088455
0.6593750000000016,0.43437499999999946,0.1160414218902579
0.6640625000000017,0.43749999999999944,0.11406435072422108
0.6640625000000017,0.43906249999999947,0.11322130262851708
0.6656250000000017,0.4421874999999995,0.11188218116760189
0.6671875000000017,0.44374999999999953,0.11095713675022087
0.6671875000000017,0.44531249999999956,0.1107671648263919
0.6703125000000018,0.4468749999999996,0.10929108679294607
0.6703125000000018,0.4484374999999996,0.10877152502536706
0.6718750000000018,0.45156249999999964,0.10766816139221067
0.6734375000000018,0.45156249999999964,0.10702549040317526
0.6734375000000018,0.45312499999999967,0.10665851652622127
0.6765625000000018,0.4546874999999997,0.10554164946079304
0.6765625000000018,0.4562499999999997,0.10483287870883905
