x1,x2,x3
0.4,-0.2,13.320000000000002
0.39,-0.19,12.075341000000002
0.38,-0.18,10.907936000000001
0.37,-0.16999999999999998,9.815660999999997
0.36,-0.15999999999999998,8.796415999999997
0.35,-0.14999999999999997,7.848124999999999
0.33999999999999997,-0.13999999999999996,6.968735999999996
0.32999999999999996,-0.12999999999999995,6.156220999999996
0.31999999999999995,-0.11999999999999995,5.408575999999997
0.30999999999999994,-0.10999999999999996,4.7238209999999965
0.29999999999999993,-0.09999999999999996,4.099999999999997
0.2899999999999999,-0.08999999999999997,3.5351809999999975
0.2799999999999999,-0.07999999999999997,3.0274559999999977
0.2699999999999999,-0.06999999999999998,2.5749409999999977
0.2599999999999999,-0.05999999999999998,2.1757759999999986
0.2499999999999999,-0.049999999999999975,1.8281249999999984
0.23999999999999988,-0.03999999999999997,1.5301759999999984
0.22999999999999987,-0.02999999999999997,1.2801409999999989
0.21999999999999986,-0.01999999999999997,1.076255999999999
0.20999999999999985,-0.009999999999999969,0.9167809999999992
0.19999999999999984,3.122502256758253e-17,0.7999999999999995
0.18999999999999984,0.010000000000000031,0.7242209999999998
0.17999999999999983,0.02000000000000003,0.687776
0.18999999999999984,0.030000000000000034,0.6598210000000001
0.19999999999999984,0.040000000000000036,0.6400000000000002
0.20999999999999985,0.040000000000000036,0.6257810000000001
0.21999999999999986,0.05000000000000004,0.6086560000000002
0.22999999999999987,0.05000000000000004,0.5937410000000002
0.23999999999999988,0.06000000000000004,0.5781760000000002
0.2499999999999999,0.06000000000000004,0.5631250000000002
0.2599999999999999,0.07000000000000003,0.5481760000000002
0.2699999999999999,0.07000000000000003,0.5337410000000001
0.2799999999999999,0.08000000000000003,0.5186560000000001
0.2899999999999999,0.08000000000000003,0.505781
0.29999999999999993,0.09000000000000002,0.4900000000000001
0.30999999999999994,0.10000000000000002,0.47762100000000013
0.31999999999999995,0.10000000000000002,0.46297600000000005
0.32999999999999996,0.11000000000000001,0.44902100000000006
0.33999999999999997,0.12000000000000001,0.4375360000000001
0.35,0.12000000000000001,0.42312500000000003
0.36,0.13,0.40961600000000004
0.37,0.14,0.397861
0.38,0.14,0.386336
0.38,0.14,0.386336
