x1,x2,x3
0.4,-0.2,-0.14995987909534328
5.2388671875,-0.2,-3.8588106352211513
5.2388671875,5.239453125,-7.89060321528666
5.23935546875,5.239453125,-7.8906032326343265
5.23935546875,5.2384765625,-7.890603140166897
